osmid,longitude,lattitude,label,city,district,street,postalCode
6485842832,85.0233293,25.3141892,"Punjab National Bank-Masaurhi, Tineri, Masaurhi 804454, India",Masaurhi,Tineri,,804454
6485842837,85.0183665,25.2969474,"Painter Kala Sangam, NH-83, Jehanabad 804417, India",Jehanabad,,NH-83,804417
6487410954,85.1140152,25.4633054,"Middle School Neema Dabhawan, Baisa, Punpun 804453, India",Punpun,Baisa,,804453
6487410965,85.0947194,25.4718852,"Railway Station-Dumari, NH-22, Dumri, Punpun 804453, India",Punpun,Dumri,NH-22,804453
6487410998,85.0929134,25.4660835,"Jatdumari Railway Station, NH-83, Dumri, Punpun 804453, India",Punpun,Dumri,NH-83,804453
6487411002,85.0951284,25.4652816,"Jatdumari Railway Station, NH-83, Dumri, Punpun 804453, India",Punpun,Dumri,NH-83,804453
6487411004,85.0896488,25.4574756,"Upgraded Middle School, Jol Bigha, Punpun 804453, India",Punpun,Jol Bigha,,804453
6487411032,85.1116396,25.4551207,"Chande Dih Bus Stop, Chande Dih, Punpun 804453, India",Punpun,Chande Dih,,804453
6487411033,85.1116626,25.4547877,"Primary School, Chande Dih, Punpun 804453, India",Punpun,Chande Dih,,804453
6487806218,85.1187746,25.372966,"Patna Bus Station, Dhanruwa, Dhanarua 804451, India",Dhanarua,Dhanruwa,,804451
6487806234,85.116054,25.3557781,"SH-1, Moriawan, Dhanarua 804451, India",Dhanarua,Moriawan,SH-1,804451
6487806235,85.1177886,25.3734975,"Patna Bus Station, Dhanruwa, Dhanarua 804451, India",Dhanarua,Dhanruwa,,804451
6487806239,85.1267147,25.3713249,"Primary School, Dhanruwa, Dhanarua 804451, India",Dhanarua,Dhanruwa,,804451
6487806240,85.1236701,25.3790616,"Nadpura Devi Mandir, Nadpura, Dhanarua 804451, India",Dhanarua,Nadpura,,804451
6487806262,85.1346227,25.3632787,"SH-1, Dhanarua 804451, India",Dhanarua,Dhanarua,SH-1,804451
6487806263,85.1288588,25.3566739,"SH-1, Dhanarua 804451, India",Dhanarua,Dhanarua,SH-1,804451
6487806275,85.1205441,25.3551791,"SH-1, Rarha, Dhanarua 804451, India",Dhanarua,Rarha,SH-1,804451
6487806385,85.1199682,25.3451256,"Shiv Mandir Rarha, Rarha, Dhanarua 804451, India",Dhanarua,Rarha,,804451
6487884300,85.1398153,25.3234006,"Nemrapali Bus Stop, Bardiha, Dhanarua 804451, India",Dhanarua,Bardiha,,804451
6487884330,85.1338237,25.3175564,"Nemrapali Bus Stop, Bardiha, Dhanarua 804451, India",Dhanarua,Bardiha,,804451
6490696650,85.0316267,25.3241589,"Gocernment Primary School, Chhotki Masaurhi, Masaurhi 804454, India",Masaurhi,Chhotki Masaurhi,,804454
6490958462,85.0448537,25.350144,"Royal Mobile Shop, Masaurhi 804452, India",Masaurhi,,,804452
6490958467,85.0460767,25.3548523,"Upgraded Middle School, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6490958760,85.0395678,25.3613934,"Ravi Ranjan Hind Lounge, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6490958763,85.0382495,25.3611273,"Ravi Ranjan Hind Lounge, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6490958770,85.0427379,25.3643904,"Ma Shitla Escorts, NH-83, Masaurhi 804452, India",Masaurhi,Masaurhi,NH-83,804452
6490958780,85.0448632,25.367244,"Masauhri Court, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6490959093,85.0369611,25.3770573,"Nisiawan Bus Stop, Nisiawan, Masaurhi 804452, India",Masaurhi,Nisiawan,,804452
6490959142,85.0571073,25.3902148,"Bhalua Bus Stop, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6490959145,85.057428,25.3901184,"Bhalua Bus Stop, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6490959147,85.0572055,25.3892503,"Bhalua Bus Stop, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6490959183,85.076783,25.4253832,"Hanuman Mandir Morhar, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6490959491,85.0764161,25.4239865,"Hanuman Mandir Morhar, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6490959511,85.0570567,25.4218578,"Nirwanchak Bus Stop, Masaurhi 804453, India",Masaurhi,,,804453
6490959559,85.0837755,25.4483898,"Government High School Chiraura Murera, Basuhar, Punpun 804453, India",Punpun,Basuhar,,804453
6490991721,85.0774202,25.4272134,"Indian Oil, NH-83, Dhanarua 804453, India",Dhanarua,,NH-83,804453
6490991732,85.083799,25.4269186,"Indian Oil, NH-83, Dhanarua 804453, India",Dhanarua,,NH-83,804453
6490991743,85.0857911,25.4259874,"Sunderpur Bus Stop, Mianchak, Dhanarua 804453, India",Dhanarua,Mianchak,,804453
6490991746,85.0845428,25.4247916,"Indian Oil, NH-83, Dhanarua 804453, India",Dhanarua,,NH-83,804453
6520876010,85.0291797,25.3558849,"ST Mary School Road, Masaurhi 804452, India",Masaurhi,Masaurhi,ST Mary School Road,804452
6520876013,85.0280284,25.3552916,"Patel Nagar Park, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878491,85.0374872,25.3604087,"Ravi Ranjan Hind Lounge, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878492,85.0397283,25.3622908,"Masauhri Block Sub Division, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878499,85.0369949,25.3627019,"Hanumaan Ji Mandir, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878500,85.0372246,25.3604136,"Ravi Ranjan Hind Lounge, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878505,85.0372499,25.3595546,"Jama Masjid, Masaurhi 804452, India",Masaurhi,Masaurhi,,804452
6520878512,85.0721067,25.3872554,"Primary School Badiha Satparsa, Nadwan, Dhanarua 804453, India",Dhanarua,Nadwan,,804453
6520949364,84.9771291,25.4316294,"Masaurhi, Bihar, India",Masaurhi,,,804452
6520963524,84.9780903,25.4040325,"Upgraded Middle School, Baliari, Masaurhi 804452, India",Masaurhi,Baliari,,804452
6520963572,85.0088808,25.4128658,"Masaurhi, Bihar, India",Masaurhi,,,804452
6520971099,84.940411,25.4143883,"Patna, Bihar, India",Patna,,,
6520971460,85.0145478,25.3615719,"Gayed Line Public School, Bhadaura, Masaurhi 804452, India",Masaurhi,Bhadaura,,804452
6520977311,85.0007572,25.3984799,"Idbi Bank, Gorhna, Masaurhi 804452, India",Masaurhi,Gorhna,,804452
6520992187,84.9584905,25.4300345,"Patna, Bihar, India",Patna,,,
6520992219,84.8887771,25.2922707,"Punjab National Bank-Sigori, Janpur, Paliganj 801110, India",Paliganj,Janpur,,801110
6520992223,84.8913119,25.2911766,"Punjab National Bank-Sigori, Janpur, Paliganj 801110, India",Paliganj,Janpur,,801110
6520992224,84.8935464,25.2925077,"Post Office-Sigori, Janpur, Paliganj 801110, India",Paliganj,Janpur,,801110
6520992235,84.8934782,25.2943541,"Post Office-Sigori, Janpur, Paliganj 801110, India",Paliganj,Janpur,,801110
6539367262,85.0134608,25.3413393,"Primary School Pandit Ganj Mogal Bigha, Dighwa Mahadeopur, Masaurhi 804452, India",Masaurhi,Dighwa Mahadeopur,,804452
6539367273,85.0059356,25.3420053,"Dugwa Bus Stop, Dugwa, Masaurhi 804452, India",Masaurhi,Dugwa,,804452
6539367279,85.0134184,25.3350759,"Upgraded Middle School Kavnhar Dhanarah, Dhanauti, Masaurhi 804454, India",Masaurhi,Dhanauti,,804454
6557763086,85.1348381,25.4445611,"Daud Chak Bus Stop, Dhanarua 804453, India",Dhanarua,,,804453
6557763114,85.1451987,25.4539884,"Lakhna Bus Stop, Lakhna, Punpun 804453, India",Punpun,Lakhna,,804453
6557789831,85.1328921,25.4599937,"Rasulpur Bus Stop, Rasulpur, Punpun 804453, India",Punpun,Rasulpur,,804453
6557790237,84.9828327,25.3486495,"Ular Masaurhi Road, Islampur, Masaurhi 804452, India",Masaurhi,Islampur,Ular Masaurhi Road,804452
6557790253,84.9866382,25.3621544,"Islampur Bus Stop, Bhadaura, Masaurhi 804452, India",Masaurhi,Bhadaura,,804452
6557842238,84.9592531,25.302609,"Upgraded Middle School Alimpur Baikhatpur, Bara, Masaurhi 804454, India",Masaurhi,Bara,,804454
6557842266,84.934313,25.3024089,"Hanuman Mandir Bhagwanganj, Bhagwanganj, Masaurhi 804454, India",Masaurhi,Bhagwanganj,,804454
6557842267,84.9547503,25.3042762,"Shiv Mandir Gokhula, Nadauna, Masaurhi 804454, India",Masaurhi,Nadauna,,804454
6557842270,84.9585811,25.3027369,"Upgraded Middle School Alimpur Baikhatpur, Bara, Masaurhi 804454, India",Masaurhi,Bara,,804454
6557842284,84.9598008,25.3110908,"Sharfabad Baliari Bus Stop, Fatehabad Baliari, Masaurhi 804454, India",Masaurhi,Fatehabad Baliari,,804454
6557842290,84.9575818,25.3115988,"Sharfabad Baliari Bus Stop, Fatehabad Baliari, Masaurhi 804454, India",Masaurhi,Fatehabad Baliari,,804454
6557842295,84.9608005,25.3189838,"Zahidpur Bus Stop, Zahidpur, Masaurhi 804454, India",Masaurhi,Zahidpur,,804454
6557842299,84.9620418,25.3198058,"Zahidpur Bus Stop, Zahidpur, Masaurhi 804454, India",Masaurhi,Zahidpur,,804454
6557842300,84.9607235,25.3173324,"Sharfabad Baliari Bus Stop, Fatehabad Baliari, Masaurhi 804454, India",Masaurhi,Fatehabad Baliari,,804454
6557842305,84.9572245,25.3174735,"Primary School, Anauli, Masaurhi 804454, India",Masaurhi,Anauli,,804454
6557842306,84.9582057,25.3173817,"Sharfabad Baliari Bus Stop, Fatehabad Baliari, Masaurhi 804454, India",Masaurhi,Fatehabad Baliari,,804454
6557842311,84.9585737,25.3190226,"Zahidpur Bus Stop, Zahidpur, Masaurhi 804454, India",Masaurhi,Zahidpur,,804454
6557842329,84.9570607,25.3206052,"Zahidpur Bus Stop, Zahidpur, Masaurhi 804454, India",Masaurhi,Zahidpur,,804454
6557842335,84.9395297,25.3099472,"Old Shiv Mandir Patna, Khanpura, Masaurhi 804454, India",Masaurhi,Khanpura,,804454
6557842338,84.94151,25.3095873,"Old Shiv Mandir Patna, Khanpura, Masaurhi 804454, India",Masaurhi,Khanpura,,804454
6557859408,84.9646404,25.3480782,"Ular Masaurhi Road, Chithaul, Masaurhi 804452, India",Masaurhi,Chithaul,Ular Masaurhi Road,804452
6557859412,84.9642369,25.3514921,"Ular Masaurhi Road, Chithaul, Masaurhi 804452, India",Masaurhi,Chithaul,Ular Masaurhi Road,804452
6567329011,85.0992508,25.4861114,"Allauddin Chak Bus Stop, NH-22, Punpun 804453, India",Punpun,Punpun,NH-22,804453
6569634265,84.9246047,25.4801571,"J K Electronics, NH-98, Naubatpur 801113, India",Naubatpur,,NH-98,801113
6569656481,84.9292816,25.4810496,"Wine Shop, NH-98, Kopakalan, Naubatpur 801113, India",Naubatpur,Kopakalan,NH-98,801113
6569656482,84.9307254,25.4813958,"Wine Shop, NH-98, Kopakalan, Naubatpur 801113, India",Naubatpur,Kopakalan,NH-98,801113
6569677319,84.9023884,25.4720527,"Patna, Bihar, India",Patna,,,
6569677330,84.9042687,25.4733092,"Patna, Bihar, India",Patna,,,
6569677338,84.9159646,25.4786329,"Hanuman Mandir, NH-98, Naubatpur 801113, India",Naubatpur,,NH-98,801113
6569717905,84.9187052,25.5160025,"Post Office-Sarasat, Sarasat, Naubatpur 801113, India",Naubatpur,Sarasat,,801113
6570065553,84.9523338,25.4744592,"Bank of India-Nisarpura, Nisarpura, Naubatpur 801109, India",Naubatpur,Nisarpura,,801109
6570065626,84.8989523,25.4579268,"Post Office-Mhajpura, Mahajpura, Bikram 801113, India",Bikram,Mahajpura,,801113
6570065636,84.9003803,25.4448125,"Patna, Bihar, India",Patna,,,
6570065644,84.898282,25.4432121,"Patna, Bihar, India",Patna,,,
6570065672,84.933108,25.4482221,"Idbi Bank, Alipur, Naubatpur 801113, India",Naubatpur,Alipur,,801113
6570065691,84.8827655,25.4466398,"Patna, Bihar, India",Patna,,,
6570065701,84.8666446,25.4450227,"Shakuntala Classes, Bikram 801104, India",Bikram,Bikram,,801104
6570065717,84.8676967,25.4418633,"Shivam Vidya Mandir, SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065721,84.8663352,25.4389194,"SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065726,84.8626456,25.446796,"Prakrti Chandra Nalin Chandra Clothing Store, Bikram 801104, India",Bikram,Bikram,,801104
6570065727,84.8623723,25.4469508,"SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065733,84.8651687,25.4452977,"Shakuntala Classes, Bikram 801104, India",Bikram,Bikram,,801104
6570065736,84.8644568,25.4455897,"Durga Sweets & Chat, SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065738,84.8640945,25.4445804,"Bikram Jewellers, SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065748,84.8669386,25.4388842,"SH-2, Bikram 801104, India",Bikram,Bikram,SH-2,801104
6570065752,84.876985,25.4386979,"Patna, Bihar, India",Patna,,,
6572041570,85.0589868,25.4785141,"Kalianpur Basiawan Bus Stop, SH-78, Bazidpur, Punpun 803203, India",Punpun,Bazidpur,SH-78,803203
6572042292,85.0496663,25.4625997,"Chhappan Bus Stop, Parthu, Punpun 804453, India",Punpun,Parthu,,804453
6572042376,85.0954559,25.4131351,"Prathmik Vidyalaya Korari Basaura, Seoti, Dhanarua 804453, India",Dhanarua,Seoti,,804453
6572042396,85.0926173,25.4294746,"Sunderpur Bus Stop, Mianchak, Dhanarua 804453, India",Dhanarua,Mianchak,,804453
6572042397,85.0923563,25.4301829,"Sunderpur Bus Stop, Mianchak, Dhanarua 804453, India",Dhanarua,Mianchak,,804453
6572042426,85.0797819,25.43323,"Dharahra Primary Heallth Sub Centre, Masaurhi 804453, India",Masaurhi,,,804453
6589010997,85.1695376,25.4314259,"SH-1, Lakhna, Punpun 804451, India",Punpun,Lakhna,SH-1,804451
6589011004,85.1656805,25.4349052,"New Primary School, Lakhna, Punpun 804451, India",Punpun,Lakhna,,804451
6589011068,85.1407317,25.4276805,"Upgraded Middle School Daudpur Kundali, Dhanarua 804453, India",Dhanarua,,,804453
6589011072,85.1398712,25.4244042,"Sonmai Bus Stop, Sonmai, Dhanarua 804453, India",Dhanarua,Sonmai,,804453
6589011108,85.1660242,25.4195886,"SH-1, Deokali, Dhanarua 804451, India",Dhanarua,Deokali,SH-1,804451
6589065928,85.13735,25.4297004,"Upgraded Middle School Daudpur Kundali, Dhanarua 804453, India",Dhanarua,,,804453
6589065938,85.1094168,25.4168781,"Primary School Kashinagar Bhagwanganj, Seoti, Dhanarua 804453, India",Dhanarua,Seoti,,804453
6589069200,85.1143207,25.4430869,"Muhammadpur Bus Stop, Muhammadpur, Dhanarua 804453, India",Dhanarua,Muhammadpur,,804453
6589069212,85.1167438,25.4410389,"Middle School Hasanpur Bhuapur, Dhanarua 804453, India",Dhanarua,,,804453
6589069213,85.1165783,25.4420653,"Middle School Hasanpur Bhuapur, Dhanarua 804453, India",Dhanarua,,,804453
6589069229,85.1208319,25.4562816,"St Seva Mission School Paliganj Ghoranpur, Dhanarua 804453, India",Dhanarua,,,804453
6589069241,85.1267134,25.4535917,"Sonbarsa Bus Stop, Kashinagar, Dhanarua 804453, India",Dhanarua,Kashinagar,,804453
6589069246,85.1197787,25.4593138,"Iyyanar Mandir Baisa, Baisa, Punpun 804453, India",Punpun,Baisa,,804453
6589069251,85.1210441,25.4616006,"Nimagaon Bus Stop, SH-78, Nima, Punpun 804453, India",Punpun,Nima,SH-78,804453
6589069259,85.1162544,25.4589241,"Middle School Neema Dabhawan, Baisa, Punpun 804453, India",Punpun,Baisa,,804453
6589069263,85.1173467,25.4596013,"Iyyanar Mandir Baisa, Baisa, Punpun 804453, India",Punpun,Baisa,,804453
6589069264,85.1151936,25.4589912,"Middle School Neema Dabhawan, Baisa, Punpun 804453, India",Punpun,Baisa,,804453
6609566459,85.1166752,25.4416503,"Middle School Hasanpur Bhuapur, Dhanarua 804453, India",Dhanarua,,,804453
6609566476,85.1248727,25.4398467,"Sahebnagar Bus Stop, Dhanarua 804453, India",Dhanarua,,,804453
6609566477,85.125005,25.4412404,"Sahebnagar Bus Stop, Dhanarua 804453, India",Dhanarua,,,804453
6609585496,85.117951,25.4377558,"Maranchi TB Clinic, Maranchi, Dhanarua 804453, India",Dhanarua,Maranchi,,804453
6609585497,85.1194288,25.4405912,"Maranchi TB Clinic, Maranchi, Dhanarua 804453, India",Dhanarua,Maranchi,,804453
6609585502,85.1187496,25.4384371,"Maranchi TB Clinic, Maranchi, Dhanarua 804453, India",Dhanarua,Maranchi,,804453
6609585524,85.1053248,25.4437384,"Girls Government Middle School Dehari Bihta Raipura Baluwa, Dhanarua 804453, India",Dhanarua,,,804453
6609585552,85.0859298,25.4483924,"Basuhar Bus Stop, NH-22, Pothi, Punpun 804453, India",Punpun,Pothi,NH-22,804453
6609585568,85.1019776,25.4367749,"Sun Mandir Saraiyan, Dhanarua 804453, India",Dhanarua,,,804453
6609585575,85.1041262,25.4341878,"Sun Mandir Saraiyan, Dhanarua 804453, India",Dhanarua,,,804453
6609585583,85.1016711,25.4337664,"Sun Mandir Saraiyan, Dhanarua 804453, India",Dhanarua,,,804453
6609585594,85.1043502,25.4318212,"Sun Mandir Saraiyan, Dhanarua 804453, India",Dhanarua,,,804453
6609585601,85.0991714,25.4306376,"Primary School, Bhagwanpur, Dhanarua 804453, India",Dhanarua,Bhagwanpur,,804453
6609585616,85.0909277,25.4307396,"Sunderpur Bus Stop, Mianchak, Dhanarua 804453, India",Dhanarua,Mianchak,,804453
6609606145,85.134088,25.422128,"Middle School, Sonmai, Dhanarua 804453, India",Dhanarua,Sonmai,,804453
6609606155,85.138644,25.4177779,"State Bank of India-Sonmai, Sonmai, Dhanarua 804453, India",Dhanarua,Sonmai,,804453
6609606192,85.1338421,25.4219302,"Middle School, Sonmai, Dhanarua 804453, India",Dhanarua,Sonmai,,804453
6609606231,85.1378164,25.4094212,"United Bank of India-Usrishikapur, Baurihi, Dhanarua 804453, India",Dhanarua,Baurihi,,804453
6640698761,84.8125123,25.4443979,"Patna, Bihar, India",Patna,,,
6640698773,84.806474,25.447453,"Patna, Bihar, India",Patna,,,
6640698774,84.8129621,25.4460467,"Patna, Bihar, India",Patna,,,
6640698779,84.81272,25.4512178,"Indian Oil Corporation, Patut, Bikram 801112, India",Bikram,Patut,,801112
6640698780,84.8142572,25.4511168,"Indian Oil Corporation, Patut, Bikram 801112, India",Bikram,Patut,,801112
6640698789,84.8033477,25.4580853,"Post Office-Barah, Barah, Bikram 801112, India",Bikram,Barah,,801112
6640764881,85.0118788,25.4585567,"Punpun, Bihar, India",Punpun,,,804453
6640764882,85.0121735,25.4631457,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640764890,85.014899,25.4578916,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640764891,85.0117735,25.4636079,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640764904,85.019081,25.4645833,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640764905,85.0117891,25.4634174,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640764910,85.0098508,25.4628309,"Khaira King of Naubatpur, Khaira, Naubatpur 801109, India",Naubatpur,Khaira,,801109
6640869571,84.9698816,25.4779494,"Rakesh, Nisarpura, Naubatpur 801109, India",Naubatpur,Nisarpura,,801109
6774817600,84.780081,25.5147345,"Bihta, Bihar, India",Bihta,,,801103
6776553748,84.8656009,25.5526801,"SH-2, Bihta 801103, India",Bihta,Bihta,SH-2,801103
6776616162,84.8027733,25.4579025,"Post Office-Barah, Barah, Bikram 801112, India",Bikram,Barah,,801112
6776616176,84.8026934,25.464735,"Post Office-Barah, Barah, Bikram 801112, India",Bikram,Barah,,801112
6776616201,84.8109453,25.4902813,"Babhanlai Group of Comapny, Bikram 801112, India",Bikram,,,801112
6788563499,84.9215711,25.5334531,"Punjab National Bank, Khaspur, Naubatpur 801113, India",Naubatpur,Khaspur,,801113
6788563569,84.9197675,25.5183392,"Post Office-Sarasat, Sarasat, Naubatpur 801113, India",Naubatpur,Sarasat,,801113
6788563798,84.9269382,25.4805253,"Ma Kali Mandir, NH-98, Naubatpur 801113, India",Naubatpur,,NH-98,801113
6788563823,84.929085,25.4704784,"Patna, Bihar, India",Patna,,,
6969364790,85.0668853,25.4159999,"Royal Tiles Factory, NH-83, Niman, Dhanarua 804453, India",Dhanarua,Niman,NH-83,804453
6969364810,85.0744545,25.4180648,"Surya Mandir Neema, Niman, Dhanarua 804453, India",Dhanarua,Niman,,804453
6969364813,85.0746463,25.4202542,"Hanuman Mandir Morhar, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
6969364816,85.0749975,25.4206145,"Hanuman Mandir Morhar, NH-22, Dhanarua 804453, India",Dhanarua,,NH-22,804453
7080540367,84.9516872,25.4746496,"Bank of India-Nisarpura, Nisarpura, Naubatpur 801109, India",Naubatpur,Nisarpura,,801109
312816522,85.1125193,25.5941831,"Station Road, Rajbansi Nagar, Patna 800001, India",Patna,Rajbansi Nagar,Station Road,800001
315979550,85.1185232,25.6308646,"KMS Sweets, Ashok Rajpath, LCT Ghat, Mainpura, Patna 800013, India",Patna,Mainpura,Ashok Rajpath,800013
315979563,85.1243464,25.6237401,"Barber Men's Salon, Hingna Road, Rajapur, Mainpura, Patna 800013, India",Patna,Mainpura,Hingna Road,800013
432012673,85.142913,25.6070597,"Raja Dairy Food, Rajendra Path, Pirmuhani, Kadam Kuan, Patna 800003, India",Patna,Kadam Kuan,Rajendra Path,800003
432012686,85.1302744,25.6107564,"Service Road, Beer Chand Patel Path Area, Patna 800001, India",Patna,Beer Chand Patel Path Area,Service Road,800001
564926049,85.095958,25.6453368,"Hero Electro, Fair Field Colony, Digha Ghat, Patna 800011, India",Patna,Digha Ghat,,800011
564926084,85.1117251,25.6369954,"Hingna Road, Kurji, Patna 800010, India",Patna,Kurji,Hingna Road,800010
1123434954,84.8046433,25.5620002,"Place of Worship, NH-30, Pareo, Bihta 801112, India",Bihta,Pareo,NH-30,801112
1123437167,84.8067278,25.5627027,"Hindustan Petroleum, NH-30, Pareo, Bihta 801112, India",Bihta,Pareo,NH-30,801112
1123589413,84.8848859,25.6478568,"Harsh Tyre Centre-JK Tyre, NH-30, Maner 801108, India",Maner,Maner,NH-30,801108
1123589464,84.8773002,25.6400579,"Place of Worship, NH-30, Bihta 801108, India",Bihta,,NH-30,801108
1123589483,84.8702477,25.5735655,"SH-2, Bihta 801103, India",Bihta,Bihta,SH-2,801103
1123589511,84.8740688,25.6366663,"Eleven Miles Restaurant, NH-30, Bihta 801108, India",Bihta,,NH-30,801108
1123589672,84.8858742,25.647876,"Kisan Fancy Vastralay, NH-30, Maner 801108, India",Maner,Maner,NH-30,801108
